match_id,date,season,competition,round,home_team,away_team,source_url,home_goals,away_goals
454385,2021-10-24 17:00:00,2021-2022,Runkosarja,,SPV,Indians,https://fliiga.com/ottelut/miehet/spv-indians-24-10-2021/,4,6
454386,2021-10-24 17:00:00,2021-2022,Runkosarja,,Steelers,Tiikerit,https://fliiga.com/ottelut/miehet/steelers-tiikerit-24-10-2021/,5,3
455567,2021-10-24 17:00:00,2021-2022,Runkosarja,,Karhut,Nokian KrP,https://fliiga.com/ottelut/miehet/karhut-nokian-krp-24-10-2021/,4,12
454387,2021-10-24 18:00:00,2021-2022,Runkosarja,,OLS,Oilers,https://fliiga.com/ottelut/miehet/ols-oilers-24-10-2021/,0,7
454388,2021-10-27 18:30:00,2021-2022,Runkosarja,,Classic,Steelers,https://fliiga.com/ottelut/miehet/classic-steelers-27-10-2021/,7,1
454389,2021-10-27 18:30:00,2021-2022,Runkosarja,,TPS,Karhut,https://fliiga.com/ottelut/miehet/tps-karhut-27-10-2021/,7,0
454390,2021-10-29 18:30:00,2021-2022,Runkosarja,,Happee,Jymy,https://fliiga.com/ottelut/miehet/happee-jymy-29-10-2021/,11,4
454391,2021-10-29 18:30:00,2021-2022,Runkosarja,,Oilers,EräViikingit,https://fliiga.com/ottelut/miehet/oilers-eraviikingit-29-10-2021/,5,6
454392,2021-10-30 17:00:00,2021-2022,Runkosarja,,Tiikerit,OLS,https://fliiga.com/ottelut/miehet/tiikerit-ols-30-10-2021/,4,6
454393,2021-10-30 18:00:00,2021-2022,Runkosarja,,Nokian KrP,SPV,https://fliiga.com/ottelut/miehet/nokian-krp-spv-30-10-2021/,6,5
454394,2021-10-30 18:00:00,2021-2022,Runkosarja,,Steelers,Oilers,https://fliiga.com/ottelut/miehet/steelers-oilers-30-10-2021/,5,13
454395,2021-10-31 16:00:00,2021-2022,Runkosarja,,LASB,EräViikingit,https://fliiga.com/ottelut/miehet/lasb-eraviikingit-31-10-2021/,4,5
454396,2021-10-31 17:00:00,2021-2022,Runkosarja,,Happee,OLS,https://fliiga.com/ottelut/miehet/happee-ols-31-10-2021/,4,3
454397,2021-11-02 18:30:00,2021-2022,Runkosarja,,Karhut,Oilers,https://fliiga.com/ottelut/miehet/karhut-oilers-2-11-2021/,5,7
454398,2021-11-03 18:30:00,2021-2022,Runkosarja,,TPS,Tiikerit,https://fliiga.com/ottelut/miehet/tps-tiikerit-3-11-2021/,10,4
454399,2021-11-03 18:30:00,2021-2022,Runkosarja,,Nokian KrP,Classic,https://fliiga.com/ottelut/miehet/nokian-krp-classic-3-11-2021/,6,8
454400,2021-11-05 18:30:00,2021-2022,Runkosarja,,EräViikingit,Classic,https://fliiga.com/ottelut/miehet/eraviikingit-classic-5-11-2021/,2,8
454401,2021-11-05 18:30:00,2021-2022,Runkosarja,,SPV,Jymy,https://fliiga.com/ottelut/miehet/spv-jymy-5-11-2021/,8,2
454402,2021-11-06 14:00:00,2021-2022,Runkosarja,,Karhut,Steelers,https://fliiga.com/ottelut/miehet/karhut-steelers-6-11-2021/,8,5
454403,2021-11-06 15:00:00,2021-2022,Runkosarja,,OLS,LASB,https://fliiga.com/ottelut/miehet/ols-lasb-6-11-2021/,4,3
454404,2021-11-06 17:00:00,2021-2022,Runkosarja,,Tiikerit,Nokian KrP,https://fliiga.com/ottelut/miehet/tiikerit-nokian-krp-6-11-2021/,2,6
454405,2021-11-06 18:30:00,2021-2022,Runkosarja,,Happee,Indians,https://fliiga.com/ottelut/miehet/happee-indians-6-11-2021/,6,5
454406,2021-11-11 18:30:00,2021-2022,Runkosarja,,Karhut,Jymy,https://fliiga.com/ottelut/miehet/karhut-jymy-11-11-2021/,5,6
454407,2021-11-12 18:30:00,2021-2022,Runkosarja,,Indians,LASB,https://fliiga.com/ottelut/miehet/indians-lasb-12-11-2021/,8,1
454408,2021-11-12 18:30:00,2021-2022,Runkosarja,,Oilers,TPS,https://fliiga.com/ottelut/miehet/oilers-tps-12-11-2021/,5,9
454409,2021-11-12 18:30:00,2021-2022,Runkosarja,,EräViikingit,Nokian KrP,https://fliiga.com/ottelut/miehet/eraviikingit-nokian-krp-12-11-2021/,5,6
454410,2021-11-13 17:00:00,2021-2022,Runkosarja,,Classic,Tiikerit,https://fliiga.com/ottelut/miehet/classic-tiikerit-13-11-2021/,14,4
454411,2021-11-13 17:00:00,2021-2022,Runkosarja,,EräViikingit,OLS,https://fliiga.com/ottelut/miehet/eraviikingit-ols-13-11-2021/,5,4
454412,2021-11-13 17:00:00,2021-2022,Runkosarja,,LASB,Happee,https://fliiga.com/ottelut/miehet/lasb-happee-13-11-2021/,6,4
454413,2021-11-13 18:30:00,2021-2022,Runkosarja,,TPS,SPV,https://fliiga.com/ottelut/miehet/tps-spv-13-11-2021/,7,2
454414,2021-11-14 17:00:00,2021-2022,Runkosarja,,Jymy,Indians,https://fliiga.com/ottelut/miehet/jymy-indians-14-11-2021/,5,6
454415,2021-11-17 18:30:00,2021-2022,Runkosarja,,EräViikingit,Tiikerit,https://fliiga.com/ottelut/miehet/eraviikingit-tiikerit-17-11-2021/,6,8
454416,2021-11-18 18:30:00,2021-2022,Runkosarja,,Classic,SPV,https://fliiga.com/ottelut/miehet/classic-spv-18-11-2021/,5,4
454417,2021-11-19 18:30:00,2021-2022,Runkosarja,,Indians,EräViikingit,https://fliiga.com/ottelut/miehet/indians-eraviikingit-19-11-2021/,6,3
454418,2021-11-19 18:30:00,2021-2022,Runkosarja,,Nokian KrP,Steelers,https://fliiga.com/ottelut/miehet/nokian-krp-steelers-19-11-2021/,13,1
454419,2021-11-19 18:30:00,2021-2022,Runkosarja,,Oilers,LASB,https://fliiga.com/ottelut/miehet/oilers-lasb-19-11-2021/,7,3
454422,2021-11-20 15:00:00,2021-2022,Runkosarja,,OLS,Jymy,https://fliiga.com/ottelut/miehet/ols-jymy-20-11-2021/,9,8
454420,2021-11-20 17:00:00,2021-2022,Runkosarja,,Tiikerit,Karhut,https://fliiga.com/ottelut/miehet/tiikerit-karhut-20-11-2021/,4,5
454421,2021-11-20 18:30:00,2021-2022,Runkosarja,,Happee,TPS,https://fliiga.com/ottelut/miehet/happee-tps-20-11-2021/,3,4
454423,2021-12-15 18:30:00,2021-2022,Runkosarja,,Nokian KrP,EräViikingit,https://fliiga.com/ottelut/miehet/nokian-krp-eraviikingit-15-12-2021/,4,5
454424,2021-12-17 18:30:00,2021-2022,Runkosarja,,Tiikerit,LASB,https://fliiga.com/ottelut/miehet/tiikerit-lasb-17-12-2021/,3,8
454425,2021-12-17 18:30:00,2021-2022,Runkosarja,,Indians,Oilers,https://fliiga.com/ottelut/miehet/indians-oilers-17-12-2021/,4,5
454426,2021-12-18 17:00:00,2021-2022,Runkosarja,,Classic,Oilers,https://fliiga.com/ottelut/miehet/classic-oilers-18-12-2021/,5,6
454427,2021-12-18 17:00:00,2021-2022,Runkosarja,,Jymy,Nokian KrP,https://fliiga.com/ottelut/miehet/jymy-nokian-krp-18-12-2021/,1,8
454428,2021-12-18 17:00:00,2021-2022,Runkosarja,,Steelers,SPV,https://fliiga.com/ottelut/miehet/steelers-spv-18-12-2021/,5,6
454430,2021-12-19 16:00:00,2021-2022,Runkosarja,,LASB,SPV,https://fliiga.com/ottelut/miehet/lasb-spv-19-12-2021/,3,1
454431,2021-12-19 17:00:00,2021-2022,Runkosarja,,Jymy,Tiikerit,https://fliiga.com/ottelut/miehet/jymy-tiikerit-19-12-2021/,7,6
454432,2021-12-19 17:00:00,2021-2022,Runkosarja,,Karhut,Happee,https://fliiga.com/ottelut/miehet/karhut-happee-19-12-2021/,4,6
454433,2021-12-19 17:00:00,2021-2022,Runkosarja,,Steelers,Indians,https://fliiga.com/ottelut/miehet/steelers-indians-19-12-2021/,1,7
454434,2021-12-19 18:00:00,2021-2022,Runkosarja,,Classic,OLS,https://fliiga.com/ottelut/miehet/classic-ols-19-12-2021/,10,5
454436,2021-12-29 18:30:00,2021-2022,Runkosarja,,SPV,Karhut,https://fliiga.com/ottelut/miehet/spv-karhut-29-12-2021/,8,6
454437,2021-12-29 18:30:00,2021-2022,Runkosarja,,LASB,Steelers,https://fliiga.com/ottelut/miehet/lasb-steelers-29-12-2021/,5,3
454438,2022-01-02 17:00:00,2021-2022,Runkosarja,,EräViikingit,Karhut,https://fliiga.com/ottelut/miehet/eraviikingit-karhut-2-1-2022/,4,3
454439,2022-01-02 17:00:00,2021-2022,Runkosarja,,Indians,TPS,https://fliiga.com/ottelut/miehet/indians-tps-2-1-2022/,3,6
454440,2022-01-02 17:00:00,2021-2022,Runkosarja,,SPV,OLS,https://fliiga.com/ottelut/miehet/spv-ols-2-1-2022/,9,4
454441,2022-01-02 17:00:00,2021-2022,Runkosarja,,Steelers,Jymy,https://fliiga.com/ottelut/miehet/steelers-jymy-2-1-2022/,5,3
454442,2022-01-02 17:00:00,2021-2022,Runkosarja,,Tiikerit,Oilers,https://fliiga.com/ottelut/miehet/tiikerit-oilers-2-1-2022/,4,10
454344,2022-01-04 18:30:00,2021-2022,Runkosarja,,Oilers,Classic,https://fliiga.com/ottelut/miehet/oilers-classic-4-1-2022/,2,3
454443,2022-01-04 18:30:00,2021-2022,Runkosarja,,Happee,Nokian KrP,https://fliiga.com/ottelut/miehet/happee-nokian-krp-4-1-2022/,4,5
454449,2022-01-15 17:00:00,2021-2022,Runkosarja,,Jymy,Happee,https://fliiga.com/ottelut/miehet/jymy-happee-15-1-2022/,5,10
454435,2022-01-16 17:00:00,2021-2022,Runkosarja,,Nokian KrP,TPS,https://fliiga.com/ottelut/miehet/nokian-krp-tps-16-1-2022/,4,3
454453,2022-01-16 18:00:00,2021-2022,Runkosarja,,OLS,Karhut,https://fliiga.com/ottelut/miehet/ols-karhut-16-1-2022/,4,3
454454,2022-01-19 18:30:00,2021-2022,Runkosarja,,Nokian KrP,Indians,https://fliiga.com/ottelut/miehet/nokian-krp-indians-19-1-2022/,11,4
454458,2022-01-19 18:30:00,2021-2022,Runkosarja,,TPS,EräViikingit,https://fliiga.com/ottelut/miehet/tps-eraviikingit-19-1-2022/,9,4
454456,2022-01-21 18:30:00,2021-2022,Runkosarja,,Indians,Tiikerit,https://fliiga.com/ottelut/miehet/indians-tiikerit-21-1-2022/,6,1
454457,2022-01-21 18:30:00,2021-2022,Runkosarja,,Oilers,Happee,https://fliiga.com/ottelut/miehet/oilers-happee-21-1-2022/,7,2
454460,2022-01-22 17:00:00,2021-2022,Runkosarja,,Jymy,TPS,https://fliiga.com/ottelut/miehet/jymy-tps-22-1-2022/,3,11
454461,2022-01-22 17:00:00,2021-2022,Runkosarja,,LASB,Classic,https://fliiga.com/ottelut/miehet/lasb-classic-22-1-2022/,6,9
454462,2022-01-23 17:00:00,2021-2022,Runkosarja,,SPV,TPS,https://fliiga.com/ottelut/miehet/spv-tps-23-1-2022/,5,2
455564,2022-01-23 17:00:00,2021-2022,Runkosarja,,Happee,Tiikerit,https://fliiga.com/ottelut/miehet/happee-tiikerit-23-1-2022/,9,3
455568,2022-01-23 17:00:00,2021-2022,Runkosarja,,Karhut,LASB,https://fliiga.com/ottelut/miehet/karhut-lasb-23-1-2022/,5,4
454464,2022-01-26 18:30:00,2021-2022,Runkosarja,,Steelers,Happee,https://fliiga.com/ottelut/miehet/steelers-happee-26-1-2022/,5,7
454465,2022-01-28 18:30:00,2021-2022,Runkosarja,,EräViikingit,SPV,https://fliiga.com/ottelut/miehet/eraviikingit-spv-28-1-2022/,3,6
454467,2022-01-29 14:00:00,2021-2022,Runkosarja,,Classic,Karhut,https://fliiga.com/ottelut/miehet/classic-karhut-29-1-2022/,11,7
454468,2022-01-29 14:30:00,2021-2022,Runkosarja,,TPS,Steelers,https://fliiga.com/ottelut/miehet/tps-steelers-29-1-2022/,9,4
454469,2022-01-29 17:00:00,2021-2022,Runkosarja,,EräViikingit,Jymy,https://fliiga.com/ottelut/miehet/eraviikingit-jymy-29-1-2022/,3,7
454499,2022-01-29 17:00:00,2021-2022,Runkosarja,,LASB,Oilers,https://fliiga.com/ottelut/miehet/lasb-oilers-29-1-2022/,1,8
454472,2022-01-29 18:00:00,2021-2022,Runkosarja,,Tiikerit,SPV,https://fliiga.com/ottelut/miehet/tiikerit-spv-29-1-2022/,3,4
454474,2022-01-30 17:00:00,2021-2022,Runkosarja,,Tiikerit,Jymy,https://fliiga.com/ottelut/miehet/tiikerit-jymy-30-1-2022/,7,8
454463,2022-02-01 18:30:00,2021-2022,Runkosarja,,Classic,Indians,https://fliiga.com/ottelut/miehet/classic-indians-1-2-2022/,5,4
454446,2022-02-05 15:00:00,2021-2022,Runkosarja,,TPS,LASB,https://fliiga.com/ottelut/miehet/tps-lasb-5-2-2022/,7,5
454448,2022-02-05 15:00:00,2021-2022,Runkosarja,,OLS,Steelers,https://fliiga.com/ottelut/miehet/ols-steelers-5-2-2022/,4,5
454450,2022-02-05 18:30:00,2021-2022,Runkosarja,,Tiikerit,EräViikingit,https://fliiga.com/ottelut/miehet/tiikerit-eraviikingit-5-2-2022/,5,9
454455,2022-02-06 15:00:00,2021-2022,Runkosarja,,Classic,Jymy,https://fliiga.com/ottelut/miehet/classic-jymy-6-2-2022/,6,7
454459,2022-02-06 15:00:00,2021-2022,Runkosarja,,OLS,Nokian KrP,https://fliiga.com/ottelut/miehet/ols-nokian-krp-6-2-2022/,7,6
454451,2022-02-06 17:00:00,2021-2022,Runkosarja,,LASB,Indians,https://fliiga.com/ottelut/miehet/lasb-indians-6-2-2022/,5,7
454475,2022-02-09 18:30:00,2021-2022,Runkosarja,,Nokian KrP,Karhut,https://fliiga.com/ottelut/miehet/nokian-krp-karhut-9-2-2022/,15,8
454471,2022-02-11 18:30:00,2021-2022,Runkosarja,,Oilers,OLS,https://fliiga.com/ottelut/miehet/oilers-ols-11-2-2022/,6,7
454477,2022-02-11 18:30:00,2021-2022,Runkosarja,,Indians,SPV,https://fliiga.com/ottelut/miehet/indians-spv-11-2-2022/,5,6
454478,2022-02-11 18:30:00,2021-2022,Runkosarja,,Tiikerit,Steelers,https://fliiga.com/ottelut/miehet/tiikerit-steelers-11-2-2022/,5,8
454480,2022-02-12 17:00:00,2021-2022,Runkosarja,,Jymy,LASB,https://fliiga.com/ottelut/miehet/jymy-lasb-12-2-2022/,4,5
454476,2022-02-13 14:00:00,2021-2022,Runkosarja,,EräViikingit,Oilers,https://fliiga.com/ottelut/miehet/eraviikingit-oilers-13-2-2022/,7,3
454481,2022-02-13 17:00:00,2021-2022,Runkosarja,,SPV,Nokian KrP,https://fliiga.com/ottelut/miehet/spv-nokian-krp-13-2-2022/,3,6
